id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
159958,4655,2010 FIFA World Cup South Africa,NULL,2010-04-27 00:00:00.000,8,NULL,88.0000,8,65.0311,31
157319,8959,Mutant Mudds Deluxe,NULL,2013-06-13 00:00:00.000,1,NULL,88.0000,3,77.0000,4
156209,20582,The Dishwasher: Vampire Smile,NULL,2011-04-06 00:00:00.000,5,NULL,88.0000,5,80.0000,4
168206,21851,Disgaea 2: Dark Hero Days,"In a small village called Holt, a young human man named Adell lives with his demon parents and siblings. They have been turned into demons because of a curse cast by the Overlord Zenon of the Netherworld. Adell is the only one who has remained a human. In the opening scene, Adell's mother performs a summoning ritual in hopes to summon Overlord Zenon so they can kill him and break the curse, but instead summons Rozalin. Rozalin introduces herself as the princess and daughter of Overlord Zenon and shows the royal seal of Zenon. Because of the seemingly failed ritual, Adell plans to find Overlord Zenon himself in a quest with the help from Rozalin and other characters throughout the game.",2009-03-26 00:00:00.000,1,NULL,88.0000,4,71.4435,6
168725,473,Battlefield: Bad Company,NULL,2008-06-23 00:00:00.000,32,NULL,88.0000,6,77.8960,104
169022,5308,Zumba Fitness World Party,NULL,2013-11-05 00:00:00.000,NULL,NULL,88.0000,2,65.0000,3
161943,927,Unreal Tournament 2004,"The game is set in a universe where humans long before fought a war with the Skaarj, leaving their galactic empire in shambles. To assist in the rebuilding of the colonies by calming down enraged colonists, the Liandri Corporation came up with the idea of staging a gladiatorial tournament for the miners. The interest was so high that it grew into a sport, with sponsored teams battling in specially made arenas.  From the very beginning, Xan Kriegor, a robot, reigned as champion in the Tournament, until Malcolm, then leading the team Thunder Crash, defeated him and proceeded to merge with the other popular team at the time – the Iron Guard, led by Brock. In last year's tournament, they were defeated by the Juggernauts, led by gene-boosted monster Gorge.  The game takes place as the Tournament enters its 10th year, Malcolm is back with his old team Thunder Crash and trying to reclaim his title as champion, Brock is back with the Iron Guard and trying for the glory of his own and Gorge and the Juggernauts are there to defend their title. Additionally, the Skaarj Empire has sent a team of their own to the tournament in search of honor and glory and ex-champion Xan Kriegor has had some modifications and is back to return the title where it belongs.",2004-03-16 00:00:00.000,63,NULL,88.0000,3,83.4409,159
164444,52,The Elder Scrolls: Arena,"The imperial battlemage Jagar Tharn betrays the Emperor Uriel Septim by imprisoning him in an alternate dimension, then assuming the Emperor’s identity and place on the throne. A lone prisoner must travel to Tamriel’s most famous and dangerous sites to collect the shattered Staff of Chaos, save the Emperor and free the Empire.",1994-03-25 00:00:00.000,11,NULL,88.0000,1,70.4236,27
166719,1141,Castlevania: Order of Ecclesia,NULL,2008-10-21 00:00:00.000,15,NULL,88.0000,2,83.1234,61
123989,1887,Dragon Age: Inquisition,"A cataclysmic event has plunged the land of Thedas into turmoil. Dragons now darken the sky, casting a shadow of terror over a once-peaceful kingdom. Mages have broken into an all-out war against the oppressive Templars. Nations rise against one another. It falls to you to restore order as you lead the Inquisition and hunt down the agents of chaos - your choices will forever change the Dragon Age.",2014-11-18 00:00:00.000,342,9,87.9375,19,83.4281,816
101206,134581,Marvel's Spider-Man: Miles Morales,NULL,2020-11-12 00:00:00.000,21,4,87.9000,12,82.2942,99
170596,7886,Crypt of the NecroDancer,"In the main game, the player controls Cadence, the daughter of a famed treasure hunter who has gone missing. In searching for him, she falls into a crypt controlled by the NecroDancer, who steals Cadence's heart and forces her to challenge his minions to retrieve it. She is forced to fight through the crypt's dungeon with her actions tied to the beat of the music and her heart, so as to stay alive and defeat the NecroDancer.  Near the heart of the crypt, Cadence finds one of the NecroDancer's minions named ""Dead Ringer"". She defeats him, revealing that it was her missing father and frees him from the NecroDancer's control, allowing him to help her defeat the NecroDancer. They take the NecroDancer's magical golden Lute and use it to kill him, and then use its power to resurrect Cadence's dead mother, Melody. However, they discover that the lute is cursed; Melody must keep playing it forever to sustain her life, but the lute will gradually consume her humanity just as it did to the NecroDancer. Melody enters the crypt in search of answers and a way to break the curse of the lute.  When Melody reaches the end of the crypt, she uses the Golden Lute to resurrect the NecroDancer and find answers, but he attacks and Melody defeats him. The NecroDancer tries to flee but is cast into a crevice by Aria (Melody's mother) who was lying in a coffin with a dagger in her chest and is brought back to life by the Lute. Aria reveals that she knows how to break the curse of the lute, but was betrayed by the NecroDancer and left for dead. Intending to finish what she started, she begins her ascent out of the crypt in search of a shrine that will destroy the lute once and for all.  When Aria reaches the shrine, she is attacked by the lute itself, which mutates into a large monster in an attempt to save itself from destruction. After defeating the lute's monster form, Aria sacrifices her life to destroy the cursed instrument, returning Melody to full life and allowing her to return to her family, who later bury Aria together.",2014-07-30 00:00:00.000,27,NULL,87.8889,10,75.4614,100
173282,103281,Halo Infinite,NULL,2021-11-15 00:00:00.000,41,151,87.8889,11,85.4036,71
168710,119402,The Witcher 3: Wild Hunt - Complete Edition,"The Witcher 3: Wild Hunt concludes the story of the witcher Geralt of Rivia, the series' protagonist, whose story to date has been covered in the previous installments. Geralt's new mission comes in dark times as the mysterious and otherworldly army known as the Wild Hunt invades the Northern Kingdoms, leaving only blood soaked earth and fiery ruin in its wake; and it seems the Witcher is the key to stopping their cataclysmic rampage.",2016-08-29 00:00:00.000,27,2,87.8750,8,97.2992,48
150061,28028,Total War: Warhammer II,"""Millennia ago, besieged by a Chaos invasion, a conclave of High Elf mages forged a vast, arcane vortex. Its purpose was to draw the Winds of Magic from the world as a sinkhole drains an ocean, and blast the Daemonic hordes back to the Realm of Chaos. Now the Great Vortex falters, and the world again stands at the brink of ruin.  Powerful forces move to heal the maelstrom and avert catastrophe. Yet others seek to harness its terrible energies for their own bitter purpose. The race is on, and the very fate of the world will lie in the hands of the victor.  Prince Tyrion, Defender of Ulthuan, guides the High Elves in their desperate efforts to stabilise the vortex as it roils above their home continent.  Atop his palanquin-throne, the Slann Mage-Priest Mazdamundi directs his Lizardmen war-hosts as they surge northward from Lustria. He, too, is intent on preventing cataclysm, though the methods of The Old Ones must prevail.  The Witch King Malekith and his sadistic Dark Elf hordes spew forth from Naggaroth and their labyrinthine Black Arks. He tastes great weakness in the vortex – and great opportunity in its demise.  Meanwhile a fourth, secretive race stirs, their motives obscured by sinister plots and machinations. The time for revelation is nigh…  Four races, four outcomes, a single goal: control of the Great Vortex, for good or ill.""",2017-09-28 00:00:00.000,33,5,87.8750,11,86.4965,54
165818,119304,Spiritfarer,"You play Stella, ferrymaster to the deceased, a Spiritfarer. Build a boat to explore the world, pick up spirits, and release them into the afterlife. Gather, produce, and consume resources while you guide your passengers across mystical seas. Join the adventure as Daffodil the cat, in two-player cooperative play. Spend relaxing quality time with your spirit passengers, building and tending to your relationships, and, ultimately, learn how to say goodbye to your cherished friends.",2020-08-18 00:00:00.000,15,8,87.8571,8,89.1192,56
172902,623,Call of Duty 4: Modern Warfare,"In Call of Duty 4, the player assumes the role of two characters in the fictional war that takes place in the game. Sgt. John ""Soap"" MacTavish, a member of the British S.A.S. and Sgt. Paul Jackson, a member of the United States Marine Corps. Though missions for both characters take place in different locations they are both fighting toward the same goal; to stop the terrorist forces of Khaled Al-Asad and Imran Zakhaev from using a nuclear weapon they have obtained.",2007-11-05 00:00:00.000,469,NULL,87.8571,9,84.2672,1255
108822,19455,Final Fantasy XII: The Zodiac Age,"""Enter an era of war within the world of Ivalice. The small kingdom of Dalmasca, conquered by the Archadian Empire, is left in ruin and uncertainty. Princess Ashe, the one and only heir to the throne, devotes herself to the resistance to liberate her country. Vaan, a young man who lost his family in the war, dreams of flying freely in the skies. In a fight for freedom and fallen royalty, join these unlikely allies and their companions as they embark on a heroic adventure to free their homeland.""",2017-07-11 00:00:00.000,38,5,87.8421,24,84.9937,50
83064,103292,Gears 5,"The world is crumbling. The Swarm has corrupted the Coalition’s robot army and is descending upon human cities. With danger closing in, Kait Diaz breaks away to uncover her connection to the enemy and discovers the true danger to Sera – herself.",2019-09-10 00:00:00.000,57,18,87.8333,17,81.3624,137
130560,20579,God of War: Origins Collection,"God of War: Chains of Olympus  Set halfway through Kratos' ten years servitude to the Gods, Chains of Olympus begins with Kratos being dispatched to the city of Attica to help defend it from the invading Persian army. Soon after his arrival, the Spartan spots a basilisk climbing over the city walls and gives chase. During his chase, Kratos confronts the Persian King inside the city and kills him. Taking the King's power to summon the Efreet, he then encounters the basilisk and kills it. After defeating the basilisk, he witnesses the sun fall from the sky, plunging the world in darkness. Following the dim remaining light on the horizon, Kratos fights his way through the city of Marathon, along the way encountering the black fog of Morpheus, which now covers the land in darkness.      God of War: Ghost of Sparta  The Oracle foretold that the demise of Olympus would come not from the Titans; but by a Marked Warrior, a mortal. The Olympian Gods Zeus and Ares believed this warrior to be Deimos, brother of Kratos, due to his strange birthmarks. Ares sieges a village of Sparta and interrupts the childhood training of Kratos and Deimos, with Athena on hand to watch over him, and kidnaps Deimos. Kratos attempts to stop Ares but is swept aside and scarred across his right eye by the violent Olympian. Ares prepares to kill the young Kratos for attacking him. Athena stops Ares and tells him they only came for the Marked Warrior, not to take the boy's life. Taken to the Domain of Death, Deimos is imprisoned and tortured by the God of Death, Thanatos.",2011-09-13 00:00:00.000,3,NULL,87.8000,6,73.7942,10
107828,3073,Forza Motorsport,NULL,2004-05-03 00:00:00.000,6,NULL,87.7500,4,81.9679,23
42864,37140,Metroid: Samus Returns,NULL,2017-09-15 00:00:00.000,31,1,87.7143,16,81.5108,76
44802,6739,Black Mesa,"The plot of Black Mesa is almost identical to Half-Life's storyline, playable through the ""Lambda Core"" chapter. As in the original game, the player controls Gordon Freeman, a scientist working at the Black Mesa Research Facility. He is tasked to place a sample of a strange material into an electromagnetic instrument, using the Hazardous Environment Suit Mark IV to do so safely. However, the sample material causes a ""resonance cascade"", devastating the facility and creating an interdimensional rift to an alien dimension called Xen, bringing its alien creatures to Earth.  Freeman survives, finds other survivors, and makes his way to the surface with the protection of his hazard suit to get help. Upon reaching the surface, however, he finds that the facility is being cleansed of any living thing - human or alien - by armed forces. From other scientists, Freeman finds the only way to stop the alien invasion is to cross over to Xen and destroy the entity holding the portal open.",2020-03-06 00:00:00.000,95,7,87.6667,3,90.6589,215
141689,1815,Dragon Quest IV: Chapters of the Chosen,"Chapter 1: Ragnar McRyan and the Case of the Missing Children    Ragnar McRyan, one of the soldiers in the royal palace of Burland, is sent by the king on a journey to find out why children are disappearing across the kingdom. He is accompanied by Healie.    Chapter 2: Alena and the Journey to the Tourney    Alena, Tsarevna of Zamoksva, slips out of the castle in hopes of attending a tournament in the castle of Endor. She is accompanied by the priest Kiryl and the mage Borya.    Chapter 3: Torneko and the Extravagant Excavation    Torneko lives in Lakanaba with his wife and son, and works part-time in the local weapon shop. He wants to become the best merchant in the world, so he leaves his hometown in search of profit.    Chapter 4: Meena and Maya and the Mahabala Mystery    Maya the dancer and her younger sister Meena the fortune teller, have left Monbaraba in search of vengeance against Balzack, their father's traitorous apprentice.    Chapter 5: The Chosen    The Hero has been brought up by the inhabitants of a remote and nameless mountain village. But Psaro and his legions destroy the village, leaving only the hero alive. The hero leaves in search of his seven companions, in the hopes of defeating Psaro and saving the world.    Chapter 6    Chapter 6 is not part of the main storyline of the game and consists of post-game extra features. It was only included in remakes of Dragon Quest IV. Features of this chapter include a bonus dungeon and the ability to add Psaro as a member of the party after completing certain events.",2007-11-22 00:00:00.000,11,NULL,87.6667,4,79.6872,22
171201,3206,Resistance 3,"August, 1957. America is lost. Four years after the end of the critically-acclaimed Resistance 2, dishonorably discharged Sentinel Joseph Capelli has given up fighting the Chimeran menace. Now he’s in hiding with other survivors, including his wife and young son. But when Dr. Fyodor Malikov arrives with the opportunity to deliver a blow to the occupying Chimeran force, Capelli must leave his family and journey the harrowing road from Oklahoma to New York City. Along the way, he’ll encounter the remnants of humanity left in the aftermath of the brutal Chimeran invasion.",2011-09-06 00:00:00.000,33,NULL,87.6667,9,79.5728,67
164240,87983,WHAT THE GOLF?,"The golf game for people who hate golf! A silly physics-based anti-golf game where you get to golf anything. Every golf course is a new surprising type of golf, some brilliant or hilarious, others so absurd they will make you go: WHAT THE GOLF?  Golf is always the same: perfectly round balls, 18 holes, blue sky, neatly cut grass and fancy people in nice clothes. What's not to hate? – Hate no more!",2019-10-01 00:00:00.000,NULL,3,87.6667,4,77.6416,20
69228,6440,Monster Hunter 4 Ultimate,NULL,2014-10-11 00:00:00.000,17,1,87.6429,16,90.7022,39
39230,12571,Nioh,NULL,2017-02-07 00:00:00.000,116,22,87.6364,27,79.8886,118
37501,12579,Danganronpa V3: Killing Harmony,NULL,2017-01-12 00:00:00.000,48,10,87.6154,14,89.7223,111
172870,15167,SteamWorld Heist,NULL,2015-12-09 00:00:00.000,30,NULL,87.5833,15,85.2606,65
169213,1722,Mega Man 9,"It is the year 20XX. Since Dr. Wily's last defeat, the Blue Bomber has seen peace return.    Just when people forgot all about Dr. Wily, robots all over the world began going crazy. It soon became apparent that these robots were those created by Dr. Light. As phone calls came pouring into Light's lab, Dr. Wily interrupted all television programs to announce that these robotic riots were not his doing. He then continued to show video evidence that proved Dr. Light's involvement in the recent violent outbreaks. To make matters worse, Wily gave the account number to his personal bank account and announced that he would accept donations to build his own robot army to counter that of Light's. Mega Man quickly volunteered to clear Light's name and was sent out to investigate the source of the problem.    Before long, the police came to Light Labs to arrest the good doctor, but Light went along quietly to prove his innocence. Meanwhile, Mega Man went after the Robot Masters and, after he defeated a few of them, discovered that they were scheduled to be decommissioned and sent to the junkyard because they had reached the expiration date assigned to them by the government. Once the final Robot Master had been taken down, Mega Man brought back one of the robot's internal memory units to Auto for investigation. As it turned out, Dr. Wily had reprogrammed the robots, who were scheduled for demolition, to rise up against their human masters rather than be destroyed. All the robots wanted to do was have a purpose, and they certainly did not want to be sent to the scrap heap.    After they had viewed the video, Dr. Wily burst into their lab and stole the memory circuit and then withdrew to his newly constructed Wily Castle. Mega Man made his way through the fortress, fighting powerful robots built with the money Wily received from donations from those concerned with the robot uprisings. In the end, Mega Man defeated Wily once again, and showed him footage of every single defeat he had dealt Wily. Although Wily seemed contrite and apologetic, he tricked Mega Man into thinking that Dr. Light was, in fact, imprisoned in a jail cell in the next room. Although Proto Man warned him that it was a trap, Mega Man went to investigate the cell and was electrocuted by the Dr. Light decoy that was in the cell instead. As Wily's lab self-destructed, Proto Man returned and teleported Mega Man out of the lab just in time.    In the end, Light was released from prison. He then found useful purposes for all of the Robot Masters he had designed, which had reached their expiration dates.    Although the ending states that Dr. Wily was nowhere to be found after the destruction of his base, the credits show Concrete Man chasing him.",2008-09-22 00:00:00.000,9,NULL,87.5714,8,84.2053,39
173371,138950,Monster Hunter Rise,"Set in the ninja-inspired land of Kamura Village, explore lush ecosystems and battle fearsome monsters to become the ultimate hunter. It’s been half a century since the last calamity struck, but a terrifying new monster has reared its head and threatens to plunge the land into chaos once again.",2021-03-25 00:00:00.000,7,6,87.5333,21,95.0614,22
169196,1397,Professor Layton and the Curious Village,NULL,2007-02-15 00:00:00.000,45,1,87.5000,5,81.6941,138
169483,4756,Child of Light,NULL,2014-04-29 00:00:00.000,128,4,87.5000,16,82.6783,277
169968,2134,Dead Nation,"Dead Nation takes place in a fictional world afflicted by a zombie apocalypse. The player can play as a male or female character and fight different types of zombies.  Players fight their way through ten levels, using weapon shops that allow weapon upgrading and armor swapping. During the levels, players can find boxes that hold ammunition, multipliers, money, or armor pieces, and also loot cars trunks for money. If a car is blown up before being looted, though, the loot is lost. At times the players are trapped in areas where they must survive until they have accomplished a certain goal (i.e.: wait for an elevator while fighting zombies or kill all zombies in the area).",2010-11-30 00:00:00.000,11,NULL,87.5000,5,79.3578,35
170747,2990,Machinarium,"Machinarium opens with an overview of the eponymous city as a disposal flier launches from its highest tower. The player character, a robot called Josef is dumped on a scrapheap, where he re-assembles himself and sets off for the city. Entering the city, he discovers a plot by the Black Cap Brotherhood, his three thuggish antagonists, to blow up the city's tower.",2009-10-16 00:00:00.000,115,NULL,87.5000,3,82.4158,272
170838,8456,Legend of Grimrock 2,"A group of four prisoners have shipwrecked on the secluded Isle of Nex. The island is filled with ancient crumbled ruins, mysterious shrines and a vast underground network of dungeons and mines. If the prisoners wish to make it out alive, they have to overcome the challenges devised by the ominous mastermind of the island.",2014-10-15 00:00:00.000,20,NULL,87.5000,3,84.8483,45
166612,991,Halo 4,"Four years after the events of Halo 3, the Master Chief returns in this award-winning first-person shooter. Battle through the campaign and explore the Forerunner planet, Requiem, as the Chief faces off with an ancient evil. Test your skills against familiar Covenant foes and new Promethean enemies in solo mode or with up to three friends on split-screen. With Xbox Live Gold Membership, access the online multiplayer and Spartan Ops missions.",2012-11-06 00:00:00.000,129,NULL,87.5000,14,78.8760,391
152951,5160,The Sky Crawlers: Innocent Aces,NULL,2008-10-15 00:00:00.000,1,NULL,87.5000,2,NULL,NULL
144271,3322,Project Gotham Racing 3,NULL,2005-11-22 00:00:00.000,5,NULL,87.5000,3,88.5960,15
157459,18727,Transport Fever,"Construct complex road-rail-water-air networks in the endless game and experience more than 150 year of transportation history. Fulfill the people’s needs and watch cities evolve dynamically. Supply industries with freight, develop complete cargo chains and enable economic growth. Build up a transport empire!  Master challenges and get entertained in the campaign game mode. Two campaigns each consisting of ten missions with increasing difficulty can be tackled. Missions of the American and the European campaign tell the historical context of the 19th and 20th century and offer a wide range of real-world transportation challenges.",2016-11-08 00:00:00.000,14,1,87.5000,2,76.7662,18
158970,19698,Albion Online,NULL,2017-07-17 00:00:00.000,7,2,87.5000,4,60.5634,15
11925,3070,Euro Truck Simulator 2,"Travel across Europe as king of the road, a trucker who delivers important cargo across impressive distances! With dozens of cities to explore from the UK, Belgium, Germany, Italy, the Netherlands, Poland, and many more, your endurance, skill and speed will all be pushed to their limits.",2012-10-18 00:00:00.000,130,1,87.5000,2,80.0816,199
25467,3242,Gunpoint,NULL,2013-06-03 00:00:00.000,28,NULL,87.5000,5,83.4577,84
57901,8773,Homeworld: Remastered Collection,NULL,2015-02-25 00:00:00.000,36,2,87.5000,5,94.7018,49
78218,15129,Puzzle Pirates,NULL,2003-12-08 00:00:00.000,NULL,NULL,87.5000,2,50.0000,2
142981,1558,Pokémon Gold,NULL,1999-11-21 00:00:00.000,99,NULL,87.5000,3,86.4120,262
139513,5954,NCAA Football 08,NULL,2007-07-17 00:00:00.000,NULL,NULL,87.5000,2,85.0000,1
129834,27397,VOEZ,NULL,2016-05-26 00:00:00.000,3,NULL,87.5000,2,86.5035,6
108541,6993,Fight Night Round 4,NULL,2009-06-23 00:00:00.000,3,NULL,87.5000,8,84.7651,13
98219,24396,Big Pharma,NULL,2015-08-27 00:00:00.000,4,NULL,87.5000,2,43.5109,9
98101,18370,Disgaea 3: Absence of Detention,"The story takes place in the Evil Academy where Lord Mao, the Academy's Top Honor Student (because he has never been to class), has decided that he needs to gain ""the Power of the Hero"" to get revenge on the Overlord, who also happens to be his father, from thousands of hours of research into comics, anime and video games. Along the way he meets Raspberyl who introduces herself as an old friend of Mao and the Academy's Number 1 Delinquent (as she does all her homework, has perfect attendance and volunteers in her spare time). Soon after, the pair meets Almaz who has come to protect the Princess from the Overlord. Mao, seeing Almaz's title as ""Hero"", kidnaps him while Beryl tries to rescue him. Eventually Mao gets away with Almaz as class starts and Beryl cannot be late. Mao then takes Almaz into his heart where they can switch titles thus giving Mao the power he needs to defeat the Overlord (he then comments how economical the game is as the final boss will be defeated in the first chapter). Mao and his slaves, including Almaz who is now a ""Demon-in-training"", then go face the Overlord who is much bigger than they expect. The fight actually occurs without the Overlord's knowledge on the palm of his own hand and the party is thus defeated.",2011-12-17 00:00:00.000,2,NULL,87.5000,2,89.6781,4
118729,2691,Rock Band 3,NULL,2010-10-26 00:00:00.000,12,NULL,87.5000,5,82.5225,35
112760,41621,Football Manager 2019,NULL,2018-11-02 00:00:00.000,10,1,87.5000,5,91.3546,43
79255,2286,Pokémon X,NULL,2013-10-12 00:00:00.000,58,3,87.4000,11,78.2067,191
168336,3019,Starbound,NULL,2016-07-22 00:00:00.000,63,4,87.4000,6,70.8809,147
172591,19130,Sid Meier's Civilization VI,NULL,2016-10-20 00:00:00.000,131,20,87.4000,26,81.2574,308
165342,119270,Tales of Arise,"On the planet Dahna, reverence has always been given to Rena, the planet in the sky, as a land of the righteous and divine. Stories handed down for generations became truth and masked reality for the people of Dahna. For 300 years, Rena has ruled over Dahna, pillaging the planet of its resources and stripping people of their dignity and freedom.",2021-09-10 00:00:00.000,8,31,87.3333,8,86.1335,23
156065,8167,Rhythm Heaven,NULL,2008-07-31 00:00:00.000,14,NULL,87.3333,7,86.7540,34
76646,172822,Atelier Sophie 2: The Alchemist of the Mysterious Dream,"Atelier Sophie 2: The Alchemist of the Mysterious Dream continues the story of Sophie and Plachta’s many adventures. After leaving Sophie’s hometown of Kirchen Bell, the pair discovers a huge tree identical to one that Plachta had seen in a dream, and as they get closer, a mysterious vortex pulls them inside. Sophie awakens alone in a curious new world called Erde Wiege, and it’s not long before she hears about an alchemist named Plachta that lives on the outskirts of town. Shockingly, when Sophie arrives at the atelier, she meets a young alchemy enthusiast named Plachta, and even though the alchemist shares the same name as her friend, she doesn’t recognize Sophie. What other surprises await Sophie on this journey? As the adventure continues, Sophie meets aspiring alchemist, Ramizel Erlenmeyer, who willingly agrees to help her in her time of need. The narrative elegantly unfolds with a charming new visual style that combines the art of the Mysterious sub-series with the high-quality graphics and animations featured in 2021’s Atelier Ryza 2: Lost Legends and the Secret Fairy.",2022-02-24 00:00:00.000,NULL,NULL,87.3333,4,NULL,NULL
76232,3008,Banjo-Kazooie: Nuts & Bolts,"The game takes place following the conclusion of Banjo-Tooie, in which Gruntilda's body is destroyed by Banjo and Kazooie. Eight years have passed since Gruntilda's defeat. While Banjo and Kazooie are eating pizza, playing video games and listening to the radio, they discover Gruntilda's detached head returning to Spiral Mountain. They are about to fight when they are stopped by Lord of Games (L.O.G.). He attempts to settle the conflict between the two by devising a series of worlds and challenges. He uses his powers to give Gruntilda an artificial body and to restore the duo's physical fitness, but not their moves from previous games.  L.O.G. transports the characters to Showdown Town, his headquarters, and starts the contest. The winner would be set to own Spiral Mountain; the loser must endure eternal hardship at L.O.G.'s video game factory. While Banjo and Kazooie seek to win by completing the challenges, Gruntilda uses her powers and abilities to try to stop the duo. An army of mechanical Gruntbots also assist the witch in her goal. The game ends with Gruntilda and Banjo attempting to face a final duel when L.O.G. once again comes in to stop them. After L.O.G. sends Gruntilda off to toil away at his video game factory, he rewards Banjo and Kazooie by restoring their moves and giving them the deeds to Spiral Mountain. Gruntilda vows that bringing her to the factory was a mistake and that she will make her own video game.",2008-11-12 00:00:00.000,5,NULL,87.3333,4,59.3793,32
88785,28512,Risk of Rain 2,"Risk of Rain 2 follows the crew of UES: Safe Travels as they try to find UES: Contact Light and any survivors along their path. They have to try and survive the hostile wildlife and environment as difficulty increases over time, navigating Petrichor V via the teleporters strewn across the entire planet. The crew loop endlessly through many distinct environments, but end upon the moon to defeat the final boss.  With each run, you’ll learn the patterns of your foes, and even the longest odds can be overcome with enough skill. A unique scaling system means both you and your foes limitlessly increase in power over the course of a game–what once was a bossfight will in time become a common enemy.  Myriad survivors, items, enemies, and bosses return to Risk 2, and many new ones are joining the fight. Brand new survivors like the Artificer and MUL-T debut alongside classic survivors such as the Engineer, Huntress, and–of course–the Commando. With over 75 items to unlock and exploit, each run will keep you cleverly strategizing your way out of sticky situations.",2019-03-28 00:00:00.000,35,5,87.3333,6,82.4371,79
17850,10700,PixelJunk Eden,NULL,2008-07-31 00:00:00.000,2,NULL,87.3333,4,51.8110,12
15555,7386,The Talos Principle,"As if awakening from a deep sleep, you find yourself in a strange, contradictory world of ancient ruins and advanced technology. Tasked by your creator with solving a series of increasingly complex puzzles, you must decide whether to have faith, or to ask the difficult questions: Who are you? What is your purpose And what are you going to do about it?",2014-12-11 00:00:00.000,104,NULL,87.3333,12,87.3139,286
41487,2275,Tatsunoko vs. Capcom: Ultimate All Stars,NULL,2010-01-26 00:00:00.000,5,NULL,87.3333,5,78.3128,22
53973,96252,Mega Man X Legacy Collection,NULL,2018-07-24 00:00:00.000,1,NULL,87.3333,3,89.6808,9
134319,27762,Paradigm,"""Paradigm’s unfortunate life begins at DUPA genetics, a company who sells prodigy children to the rich and powerful who don’t want to leave their inheritance to their poor excuse for biological children.    Something went wrong during Paradigm’s growing process and he was left horribly mutated. To save their reputation, DUPA dumped the hideous infant in a nearby post Neo-Soviet abandoned town, forcing him to fend for himself.    Paradigm didn’t let this get him down and found solace in music. He dreams of becoming the best electronic music artist the world has ever seen! Unfortunately his past is set to catch up with him and he must reluctantly step up as the world’s saviour. When really he just wants to finish his latest EP.    On his journey, Paradigm meets an array of strange characters. Some include: a psychopathic superhero, an evil sloth, a secretary knight , and a glam metal cult leader pug.""",2017-04-05 00:00:00.000,3,NULL,87.3333,3,88.1592,9
53637,28528,Röki,NULL,2020-07-23 00:00:00.000,3,7,87.2857,8,75.0369,8
57315,22670,Out of the Park Baseball 17,NULL,2016-03-22 00:00:00.000,NULL,NULL,87.2500,4,80.0000,1
134124,936,Pro Evolution Soccer 3,NULL,2003-10-17 00:00:00.000,11,NULL,87.2500,5,77.2886,43
116248,4693,Lumines Electronic Symphony,NULL,2012-02-15 00:00:00.000,3,NULL,87.2500,4,78.7666,8
172978,5039,King's Bounty: The Legend,"A hero (warrior, mage or paladin), and an army of his loyal companions in arms travel across a huge continent composed of dozens of linked locations. Setting kings upon the throne, overthrowing them, saving princesses from the claws of dragons, searching for pirates on the high seas, finding treasure chests, vanquishing villains who are attempting world domination… These are the everyday challenges the player – the Hero - will face in King’s Bounty: The Legend.",2008-09-23 00:00:00.000,19,NULL,87.2500,5,88.2625,50
170818,5592,Runner2: Future Legend of Rhythm Alien,NULL,2013-02-26 00:00:00.000,13,NULL,87.2222,10,70.3166,32
114002,1647,GoldenEye 007,"Set in between Quantum of Solace and Skyfall, MI6 Agents James Bond and Alec Trevelyan are tasked by M with infiltrating a chemical weapons facility in Arkhangelsk, Russia, which is believed to be the source of weapons used by a terrorist cell to target British embassies around the globe. The mission goes awry when Trevelyan is shot by General Ourumov. Bond escapes by detonating explosives he had placed throughout the facility before fleeing Arkhangelsk via aeroplane.  Later, a phone call intercepted from Ourumov connects him to Russian gangster Valentin Zukovsky as Ourumov attempts to acquire a helicopter that has been modified to survive an electromagnetic pulse. Zukovsky directs him to an arms fair in Dubai but is unable to stop Onatopp and Ourumov from stealing the helicopter. However, he is able to plant his smartphone on board, and MI6 is able to track the helicopter to a remote base in Siberia. Bond is unable to stop the theft of a GoldenEye weapons satellite which is detonated by Ourumov. Bond is able to rescue Natalya Simonova before being arrested by the Russian army.  Believing Bond and Simonova to be responsible for the GoldenEye blast, Russian Defense Minister Dmitri Mishkin interrogates the two in Saint Petersburg, but is killed by Ourumov, who then abducts Natalya. Bond pursues him to a train and confronts him over his plan for the GoldenEye satellite. Onatopp betrays Ourumov and kills him. Bond is able to help Natalya off the train and goes to a meeting at Statue Park learning that Trevelyan survived his execution at the hands of Ourumov and is now Janus, the mastermind behind the GoldenEye theft and leaves with Natalya, who is instrumental to his plan. Bond is able to infiltrate a solar facility in northwestern Nigeria and tricks Trevelyan into destroying his supercomputers stopping his plan to use the satellite to destroy London erasing evidence of finances he stole. After fighting Trevelyan, Bond is able to overload the facility control room and shoot Trevelyan, sending him to his death over the tower. Simonova and Bond escape the base by helicopter, with the couple kissing in the mission's aftermath.",2010-11-02 00:00:00.000,9,NULL,87.2000,8,77.2909,25
